CUSP_ID,LAT,LONG,NZMGE,NZMGN,ORI_YEAR,ORI_MONTH,ORI_DAY,ORI_HOUR,ORI_MINUTE,ORI_SECOND,MAG,DEPTH,
3488145,-43.57867,172.66281,2482786,5736662,2011,2,22,0,24,20.46246,3.701,6.2949,
3488148,-43.57964,172.6754,2483804,5736558,2011,2,22,0,25,.80093,3.442,4.5985,
3488159,-43.57561,172.68593,2484653,5737009,2011,2,22,0,25,27.28157,3.426,2.1973,
3488161,-43.55398,172.62057,2479362,5739390,2011,2,22,0,28,39.0881,3.252,3.693,
3488640,-43.5434,172.71423,2486927,5740596,2011,2,22,0,29,43.4657,3.097,7.4378,
3468601,-43.59096,172.73956,2488990,5735318,2011,2,22,0,31,5.85874,4.129,9.6129,
3488653,-43.58839,172.65262,2481968,5735578,2011,2,22,0,31,57.95554,3.575,5.8709,
3488658,-43.55096,172.73827,2488872,5739762,2011,2,22,0,32,25.52437,4.215,5.7307,
3489489,-43.58294,172.65559,2482205,5736185,2011,2,22,0,33,24.85002,3.327,5,
3489483,-43.60234,172.62814,2479998,5734020,2011,2,22,0,33,59.58089,3.527,5,
3489495,-43.58881,172.63068,2480196,5735524,2011,2,22,0,34,19.28531,3.231,5.8161,
3489501,-43.61348,172.65189,2481920,5732791,2011,2,22,0,34,54.29491,3.533,15.8837,
3489510,-43.58657,172.63832,2480812,5735776,2011,2,22,0,36,1.83759,3.083,4.5529,
3489907,-43.60437,172.61255,2478740,5733789,2011,2,22,0,36,29.83698,3.436,5,
3489914,-43.57205,172.61925,2479264,5737382,2011,2,22,0,37,41.64813,3.246,5,
3489921,-43.56004,172.68771,2484790,5738739,2011,2,22,0,39,8.24484,3.209,8.0651,
3489944,-43.59226,172.65056,2481803,5735148,2011,2,22,0,40,17.01396,3.229,6.9992,
3489956,-43.5828,172.77812,2492102,5736234,2011,2,22,0,40,48.29915,3.188,5,
3489973,-43.58154,172.66475,2482944,5736344,2011,2,22,0,43,3.68159,3.114,5,
3489977,-43.56601,172.71277,2486817,5738083,2011,2,22,0,43,7.71132,3.453,7.5201,
3489980,-43.57657,172.68349,2484456,5736902,2011,2,22,0,44,10.23601,3.112,6.7296,
3491500,-43.55851,172.59708,2477466,5738878,2011,2,22,0,44,24.42923,3.014,5,
3491503,-43.57522,172.64053,2480985,5737038,2011,2,22,0,45,31.49338,3.111,5,
3491514,-43.5879,172.59833,2477583,5735613,2011,2,22,0,46,16.18811,3.061,3.619,
3491520,-43.59141,172.70601,2486281,5735259,2011,2,22,0,46,30.54837,3.374,8.794,
3491527,-43.60007,172.63327,2480411,5734274,2011,2,22,0,46,38.65952,4.338,6.6502,
3491538,-43.52184,172.72203,2487549,5742993,2011,2,22,0,47,51.17758,3.942,7.8505,
3491546,-43.59737,172.60144,2477839,5734562,2011,2,22,0,49,8.36139,3.1,6.055,
3492042,-43.56187,172.65704,2482313,5738526,2011,2,22,0,51,32.53973,3.001,7.775,
3492049,-43.56131,172.70909,2486518,5738605,2011,2,22,0,52,8.99207,3.548,7.6389,
3492065,-43.59393,172.64606,2481441,5734961,2011,2,22,0,52,16.45416,3.749,6.2559,
3492055,-43.57519,172.74599,2489504,5737072,2011,2,22,0,52,41.17181,3.238,5.8919,
3492552,-43.57173,172.62018,2479339,5737418,2011,2,22,0,53,.47888,3.175,5,
3492557,-43.58478,172.64378,2481252,5735977,2011,2,22,0,53,8.12836,3.251,5,
3492562,-43.5956,172.5986,2477609,5734758,2011,2,22,0,53,42.06055,3.026,5.1755,
3492565,-43.59649,172.64169,2481089,5734675,2011,2,22,0,55,17.34363,3.096,6.3763,
3495259,-43.59994,172.62468,2479717,5734285,2011,2,22,0,55,31.65338,3.077,5.592,
3468616,-43.63631,172.80252,2494087,5730293,2011,2,22,0,59,49.94208,3.327,10.5044,
3495304,-43.60191,172.61711,2479107,5734064,2011,2,22,1,2,16.1387,3.114,6.3978,
3495309,-43.58668,172.6488,2481658,5735767,2011,2,22,1,2,42.996,3.337,3.3381,
3495313,-43.5979,172.6221,2479508,5734511,2011,2,22,1,4,30.60645,3.214,6.4762,
3495789,-43.55022,172.74974,2489799,5739847,2011,2,22,1,4,47.80795,3.39,6.0998,
3495812,-43.55585,172.66718,2483129,5739199,2011,2,22,1,15,43.11203,4.035,7.6628,
3495817,-43.5941,172.63118,2480239,5734937,2011,2,22,1,15,54.75601,4.443,4.6593,
3495829,-43.53027,172.73871,2488901,5742061,2011,2,22,1,16,23.80643,3.487,7.8162,
3468622,-43.58764,172.70395,2486113,5735678,2011,2,22,1,20,9.61928,3.611,6.5673,
3496304,-43.58266,172.69641,2485502,5736229,2011,2,22,1,20,56.5177,4.527,8.6305,
3496316,-43.56717,172.62416,2479659,5737926,2011,2,22,1,22,57.52817,3.043,5,
3496841,-43.6105,172.54781,2473516,5733082,2011,2,22,1,23,8.51073,3.258,5,
3496847,-43.56561,172.7543,2490172,5738138,2011,2,22,1,23,18.54668,3.028,5,
3496837,-43.56135,172.81247,2494871,5738624,2011,2,22,1,23,26.94141,3.768,4.8715,
3496850,-43.59058,172.59114,2477004,5735313,2011,2,22,1,24,10.92099,3.315,3.7426,
3502949,-43.56874,172.70354,2486072,5737777,2011,2,22,1,30,29.14087,3.26,7.5423,
3502954,-43.60229,172.60597,2478207,5734017,2011,2,22,1,31,21.88684,3.262,5.1612,
3502965,-43.57235,172.62973,2480111,5737353,2011,2,22,1,31,49.74896,3.293,5,
3506282,-43.58896,172.62366,2479629,5735505,2011,2,22,1,37,26.0376,3.415,3.6373,
3506289,-43.59455,172.60091,2477795,5734876,2011,2,22,1,38,8.46338,3.502,5,
3506301,-43.60465,172.62625,2479846,5733763,2011,2,22,1,38,22.83752,3.196,3.0083,
3468630,-43.52554,172.72568,2487845,5742583,2011,2,22,1,39,59.00512,4.004,7.8362,
3506311,-43.59681,172.57622,2475802,5734615,2011,2,22,1,40,29.36839,3.45,5,
3506759,-43.57957,172.60829,2478383,5736543,2011,2,22,1,43,54.35963,3.104,4.4645,
3506774,-43.59395,172.63205,2480309,5734954,2011,2,22,1,45,31.00488,3.09,2.6644,
3506779,-43.54022,172.70996,2486580,5740948,2011,2,22,1,45,54.23279,3.084,8.1829,
3509731,-43.58003,172.75916,2490570,5736537,2011,2,22,1,48,50.58807,3.078,5,
3509741,-43.59774,172.57954,2476071,5734513,2011,2,22,1,50,17.67743,3.1,4.1715,
3468635,-43.59044,172.63362,2480434,5735344,2011,2,22,1,50,29.80017,5.906,6.6226,
3509752,-43.5557,172.60269,2477918,5739193,2011,2,22,1,51,5.46958,4.304,3.7014,
3510134,-43.5897,172.62834,2480007,5735425,2011,2,22,1,51,9.81587,5.066,7.3019,
3510165,-43.5573,172.66617,2483048,5739037,2011,2,22,1,52,11.51973,4.3,5,
3510143,-43.57932,172.65622,2482254,5736587,2011,2,22,1,52,37.59145,4.274,3.8668,
3510175,-43.57988,172.63383,2480446,5736518,2011,2,22,1,52,49.19678,4.292,5,
3468642,-43.59394,172.7173,2487194,5734981,2011,2,22,2,4,16.3774,3.755,6.1499,
3468645,-43.60519,172.57886,2476020,5733685,2011,2,22,2,8,30.27428,3.738,8.1458,
3468651,-43.57839,172.80206,2494034,5736729,2011,2,22,2,21,41.09477,4.283,5,
3468660,-43.69505,172.12738,2439673,5723420,2011,2,22,2,37,13.37729,3.586,32.9551,
3468664,-43.58637,172.79044,2493098,5735840,2011,2,22,2,43,2.38383,4.521,8.2724,
3468666,-43.58733,172.56029,2474510,5735661,2011,2,22,2,48,19.13983,4.517,5,
3468672,-43.56516,172.64699,2481502,5738158,2011,2,22,3,4,9.10896,5.011,12,
3468679,-43.59882,172.66898,2483294,5734425,2011,2,22,3,24,4.85684,4.362,5,
3468682,-43.53824,172.72186,2487541,5741171,2011,2,22,3,32,22.98682,4.16,9.6763,
3468688,-43.56177,172.79573,2493519,5738574,2011,2,22,3,43,53.41708,3.735,5.5145,
3468689,-43.58291,172.63782,2480770,5736182,2011,2,22,3,46,53.79982,4.195,11.365,
3468696,-43.46667,172.77885,2492127,5749137,2011,2,22,3,59,57.37463,3.468,5,
3468705,-43.60226,172.75146,2489955,5734066,2011,2,22,4,19,5.80885,4.597,13.0111,
3468709,-43.55823,172.71492,2486988,5738948,2011,2,22,4,29,48.2081,3.509,11.1529,
3468715,-43.55439,172.64952,2481702,5739355,2011,2,22,4,30,26.83231,3.522,5.7826,
3468716,-43.54038,172.70927,2486524,5740930,2011,2,22,4,46,49.7868,3.635,14.0839,
3468720,-43.58604,172.70729,2486382,5735856,2011,2,22,4,56,51.55146,4.018,12.6341,
3468722,-43.62675,172.74101,2489119,5731342,2011,2,22,5,3,10.48672,4.336,5,
3468728,-43.56001,172.74699,2489580,5738759,2011,2,22,5,14,22.15053,3.633,9.28,
3468729,-43.62611,172.72925,2488170,5731410,2011,2,22,5,17,21.38932,3.932,16.5378,
3468731,-43.58197,172.6637,2482860,5736295,2011,2,22,5,23,36.62212,3.051,3,
3468732,-43.59895,172.76143,2490759,5734436,2011,2,22,5,27,38.69749,3.225,12.4654,
3468738,-43.60348,172.62314,2479594,5733892,2011,2,22,5,39,21.66961,3.478,10.5385,
3468742,-43.59919,172.5647,2474873,5734345,2011,2,22,5,47,17.75061,3.397,5,
3468855,-43.58696,172.64224,2481129,5735734,2011,2,22,5,47,59.92682,3.416,5,
3468744,-43.57851,172.7179,2487236,5736696,2011,2,22,5,53,35.91983,3.155,4.0837,
3468746,-43.63857,172.76501,2491060,5730034,2011,2,22,5,59,34.69591,4.543,12,
3468751,-43.59373,172.62207,2479503,5734975,2011,2,22,6,11,58.70436,3.419,4.393,
3468752,-43.51781,172.7397,2488976,5743446,2011,2,22,6,15,26.47031,3.735,12.8914,
3468754,-43.58864,172.6846,2484551,5735561,2011,2,22,6,17,46.25096,3.443,5,
3468757,-43.64544,172.8392,2497049,5729285,2011,2,22,6,25,36.86493,3.491,5,
3468758,-43.58048,172.68742,2484775,5736468,2011,2,22,6,28,29.06089,4.579,5,
3468763,-43.55819,172.65195,2481900,5738934,2011,2,22,6,41,8.50562,3.492,5,
3468765,-43.62069,172.72484,2487812,5732011,2011,2,22,6,43,31.7673,4.755,12,
3468767,-43.56495,172.7076,2486399,5738200,2011,2,22,6,49,20.66688,3.522,9.9773,
3468769,-43.60275,172.71506,2487016,5734002,2011,2,22,6,54,44.00708,3.41,5,
3468773,-43.55185,172.78384,2492555,5739674,2011,2,22,7,6,34.7294,3.411,1.8331,
3468779,-43.64676,172.76103,2490742,5729123,2011,2,22,7,22,43.45977,3.443,5,
3468797,-43.59947,172.56044,2474530,5734313,2011,2,22,8,21,6.86423,4.835,6.8927,
3468805,-43.59134,172.70552,2486241,5735267,2011,2,22,8,38,31.99053,4.056,6.9631,
3468819,-43.60975,172.64268,2481175,5733202,2011,2,22,9,16,6.54279,3.964,5,
3468820,-43.60094,172.58893,2476831,5734161,2011,2,22,9,18,38.70459,3.886,5,
3468837,-43.58828,172.50792,2470281,5735532,2011,2,22,10,5,26.13769,3.993,8.9493,
3468849,-43.60144,172.7532,2490095,5734157,2011,2,22,10,36,34.9591,3.451,6.248,
3468851,-43.60666,172.73323,2488484,5733572,2011,2,22,10,42,40.80695,3.218,13.1394,
3468853,-43.59584,172.59338,2477187,5734729,2011,2,22,10,52,26.43487,3.645,5,
3468858,-43.56763,172.69572,2485440,5737899,2011,2,22,11,2,16.28747,4.446,5,
3468861,-43.57714,172.60902,2478441,5736813,2011,2,22,11,15,1.05452,3.693,5,
3468863,-43.65468,172.74728,2489635,5728240,2011,2,22,11,18,11.42707,4.26,5,
3468871,-43.8624,173.0636,2515136,5705186,2011,2,22,11,43,42.61152,3.742,5,
3468873,-43.60469,172.69206,2485160,5733780,2011,2,22,11,49,20.95941,4.349,5,
3468875,-43.58062,172.64322,2481205,5736439,2011,2,22,11,57,45.09512,3.862,3.7437,
3468880,-43.56378,172.80092,2493938,5738352,2011,2,22,12,10,32.0013,3.313,12,
3468883,-43.59306,172.70084,2485864,5735075,2011,2,22,12,21,23.49881,3.897,11.7426,
3468892,-43.59794,172.58621,2476610,5734493,2011,2,22,12,49,6.83736,3.343,5,
3468900,-43.62023,172.56381,2474814,5732007,2011,2,22,13,9,22.43147,3.251,5,
3468902,-43.58205,172.76265,2490852,5736314,2011,2,22,13,16,57.75371,3.288,11.8967,
3469127,-43.57579,172.76585,2491109,5737010,2011,2,22,13,16,57.73019,4.111,11.6701,
3468905,-43.62954,172.75665,2490383,5731036,2011,2,22,13,26,2.53158,3.856,6.6296,
3468910,-43.71867,172.48528,2468542,5721034,2011,2,22,13,37,33.95094,3.103,5,
3468914,-43.57254,172.5975,2477508,5737320,2011,2,22,13,53,45.03222,3.055,5,
3468918,-43.58012,172.7166,2487132,5736517,2011,2,22,14,4,39.03209,4.631,5,
3468930,-43.57175,172.63928,2480882,5737423,2011,2,22,14,26,52.00112,3.623,7.1868,
3468931,-43.60548,172.67656,2483908,5733687,2011,2,22,14,30,14.48016,4.64,7.1895,
3468932,-43.60143,172.71579,2487074,5734149,2011,2,22,14,35,7.89779,3.971,9.3369,
3468933,-43.55479,172.73328,2488470,5739335,2011,2,22,14,37,43.26855,3.718,5,
3468934,-43.5961,172.79037,2493095,5734759,2011,2,22,14,41,23.99963,3.744,11.954,
3468936,-43.62403,172.60474,2478119,5731602,2011,2,22,14,47,58.70557,3.337,5,
3468940,-43.54047,172.78923,2492987,5740939,2011,2,22,14,57,20.09668,3.483,5.4641,
3468941,-43.57,172.67999,2484170,5737630,2011,2,22,15,0,36.82543,3.553,5,
3468942,-43.57375,172.63004,2480137,5737197,2011,2,22,15,6,59.23441,3.676,9.6089,
3468945,-43.57637,172.62607,2479818,5736905,2011,2,22,15,13,33.50611,3.149,5,
3468947,-43.56609,172.77191,2491595,5738089,2011,2,22,15,18,21.9624,3.71,9.3269,
3468955,-43.58372,172.65742,2482353,5736099,2011,2,22,15,44,47.98399,3.993,9.985,
3468958,-43.5954,172.61526,2478954,5734786,2011,2,22,15,56,55.34543,3.384,5,
3468970,-43.54946,172.76886,2491344,5739936,2011,2,22,16,30,5.50234,3.27,5,
3468980,-43.6036,172.72275,2487637,5733910,2011,2,22,17,0,20.26537,4.579,7.3408,
3468990,-43.72,172.93747,2504984,5721010,2011,2,22,17,28,59.12843,3.191,5,
3468998,-43.58569,172.66827,2483230,5735884,2011,2,22,17,53,12.47382,3.299,7.2561,
3468999,-43.5863,172.59207,2477076,5735789,2011,2,22,17,58,5.83099,3.012,5,
3469010,-43.6152,172.76373,2490950,5732631,2011,2,22,18,28,58.36008,3.374,12,
3469017,-43.57448,172.78804,2492901,5737160,2011,2,22,18,44,47.57377,3.68,5.612,
3469034,-43.59224,172.6788,2484084,5735159,2011,2,22,19,30,20.49125,4.201,5,
3469038,-43.57948,172.6456,2481397,5736566,2011,2,22,19,43,6.17188,3.645,9.2323,
3469061,-43.5555,172.66873,2483254,5739238,2011,2,22,20,52,48.77743,3.936,5,
3469067,-43.55253,172.77177,2491580,5739596,2011,2,22,21,10,14.73713,3.596,4.3697,
3469088,-43.59473,172.61841,2479208,5734862,2011,2,22,22,15,37.78832,3.686,3.7328,
3469104,-43.5817,172.59137,2477017,5736300,2011,2,22,22,59,24.3796,3.002,5,
3469114,-43.58007,172.67126,2483470,5736509,2011,2,22,23,28,11.1014,3.117,3,
3469122,-43.55949,172.70396,2486103,5738805,2011,2,22,23,50,1.06171,3.136,12,
3469130,-43.58532,172.69948,2485751,5735934,2011,2,23,0,7,20.75741,3.095,5.6974,
3469148,-43.5879,172.64021,2480965,5735629,2011,2,23,0,59,17.2265,4.174,4.5598,
3469157,-43.59477,172.64571,2481413,5734867,2011,2,23,1,23,51.66022,3.543,5.1973,
3469160,-43.59227,172.70773,2486420,5735164,2011,2,23,1,31,37.51579,3.87,8.0598,
3486593,-43.56094,172.63725,2480713,5738623,2011,2,23,1,32,20.85611,3.101,7.4975,
3469179,-43.53296,172.69934,2485719,5741752,2011,2,23,2,22,10.91452,3.88,9.4358,
3469181,-43.60782,172.60594,2478208,5733403,2011,2,23,2,26,41.15962,3.384,6.3272,
3469186,-43.5955,172.63678,2480692,5734783,2011,2,23,2,43,20.57497,3.993,8.3805,
3469188,-43.58675,172.61972,2479310,5735749,2011,2,23,2,48,39.40612,3.232,5.4053,
3469199,-43.58691,172.63449,2480503,5735737,2011,2,23,3,19,16.84578,3.504,5.6558,
3489499,-43.56826,172.75331,2490093,5737844,2011,2,23,3,41,37.26369,3.199,9.1688,
3469222,-43.57442,172.67015,2483377,5737136,2011,2,23,4,24,36.40393,3.19,4.6466,
3469226,-43.53713,172.7243,2487738,5741295,2011,2,23,4,32,31.3224,3.07,10.6962,
3469228,-43.54366,172.75508,2490228,5740577,2011,2,23,4,42,28.34592,3.168,5,
3469229,-43.58197,172.65817,2482413,5736294,2011,2,23,4,44,14.07716,3.454,3.9657,
3469240,-43.54044,172.71968,2487366,5740926,2011,2,23,5,16,18.15239,3.195,9.8194,
3469250,-43.51595,172.69252,2485161,5743640,2011,2,23,5,39,42.42517,4.051,11.5021,
3491852,-43.58693,172.67596,2483852,5735748,2011,2,23,5,41,58.72412,3.01,7.482,
3469254,-43.57952,172.66328,2482825,5736567,2011,2,23,5,54,56.38947,3.236,6.8911,
3492040,-43.59287,172.63612,2480637,5735075,2011,2,23,6,0,53.20298,3.156,5,
3492044,-43.5526,171.92166,2422886,5739053,2011,2,23,6,1,32.57233,3.019,5,
3492060,-43.49478,172.6586,2482408,5745981,2011,2,23,6,4,42.13354,3.071,8.0418,
3492406,-43.53589,172.73944,2488961,5741437,2011,2,23,6,7,45.71909,3.089,12,
3469259,-43.55439,172.74208,2489181,5739382,2011,2,23,6,8,27.62272,3.304,6.5533,
3469266,-43.60437,172.63846,2480832,5733798,2011,2,23,6,30,41.69637,3.228,8.3496,
3469270,-43.58747,172.61803,2479174,5735669,2011,2,23,6,39,25.471,3.157,5,
3492492,-43.57261,172.68265,2484386,5737341,2011,2,23,7,22,37.44593,3.106,5,
3469296,-43.57963,172.64568,2481403,5736549,2011,2,23,8,1,47.92926,3.017,6.2008,
3469307,-43.59912,172.76776,2491270,5734418,2011,2,23,8,32,5.89897,3.234,9.8121,
3469313,-43.59976,172.63481,2480535,5734309,2011,2,23,8,54,37.60992,3.939,5.0603,
3469319,-43.58089,172.64915,2481684,5736411,2011,2,23,9,13,43.96411,3.451,6.7256,
3469327,-43.55727,172.68773,2484790,5739047,2011,2,23,9,39,14.26202,3.334,8.2852,
3469330,-43.54515,172.69536,2485402,5740396,2011,2,23,9,45,57.61747,3.606,6.4285,
3469331,-43.57288,172.67398,2483686,5737309,2011,2,23,9,49,58.41088,3.218,4.6431,
3469332,-43.6152,172.65184,2481917,5732599,2011,2,23,9,54,56.87431,3.458,8.6049,
3469343,-43.60409,172.58122,2476210,5733808,2011,2,23,10,25,10.68872,3.149,5.2327,
3469357,-43.58994,172.60121,2477817,5735388,2011,2,23,11,3,17.1649,3.088,2,
3469360,-43.55473,172.70111,2485871,5739333,2011,2,23,11,12,56.16886,4.08,8.8912,
3469367,-43.59571,172.68169,2484319,5734774,2011,2,23,11,35,18.18887,3.025,7.5652,
3469381,-43.73605,172.92918,2504317,5719227,2011,2,23,12,21,28.51711,3.389,33,
3469383,-43.29351,172.92331,2503799,5768397,2011,2,23,12,26,35.06773,3.23,2,
3469411,-43.54267,172.73367,2488497,5740682,2011,2,23,13,41,2.06687,3.6,6.9417,
3469412,-43.59529,172.52834,2471935,5734763,2011,2,23,13,46,17.43506,3.443,5.9888,
3469414,-43.59597,172.714,2486928,5734755,2011,2,23,13,50,49.56908,3.364,7.9559,
3469428,-43.61546,172.52571,2471735,5732521,2011,2,23,14,30,46.26601,3.423,3.8724,
3469432,-43.57411,172.68427,2484518,5737175,2011,2,23,14,46,6.61076,3.466,9.4804,
3469433,-43.58609,172.53018,2472078,5735786,2011,2,23,14,49,5.55085,3.666,8.0086,
3469446,-43.58604,172.53177,2472206,5735792,2011,2,23,15,36,33.47471,3.347,8.8697,
3469457,-43.63888,172.83267,2496520,5730013,2011,2,23,16,15,29.60969,3.624,2.4136,
3469467,-43.5644,172.79562,2493510,5738282,2011,2,23,16,43,32.00291,3.112,6.6519,
3469473,-43.69434,172.66013,2482622,5723809,2011,2,23,16,44,42.67517,3.278,13.1047,
3469500,-43.62623,172.71707,2487187,5731394,2011,2,23,18,23,1.58003,3.452,1.5742,
3469512,-43.57278,172.66611,2483050,5737317,2011,2,23,19,2,57.99331,3.333,5.9483,
3469525,-43.56631,172.63937,2480887,5738027,2011,2,23,19,35,1.0177,3.202,5.706,
3469537,-43.55495,172.71037,2486619,5739312,2011,2,23,20,11,32.14001,3.07,4.1117,
3469540,-43.57935,172.78929,2493003,5736619,2011,2,23,20,20,12.00531,3.619,5,
3469548,-43.58622,172.64357,2481236,5735817,2011,2,23,20,44,32.8611,4.366,5.5082,
3469552,-43.6424,172.73746,2488838,5729602,2011,2,23,20,52,18.89047,4.017,10.1619,
3469567,-43.60229,172.84428,2497450,5734080,2011,2,23,21,28,17.51694,3.274,11.1218,
3469568,-43.59146,172.69653,2485515,5735251,2011,2,23,21,31,20.7464,3.384,5.8751,
3469599,-43.5832,172.76346,2490918,5736186,2011,2,23,22,58,23.59329,3.486,9.6466,
3469608,-43.5825,172.79314,2493315,5736270,2011,2,23,23,22,51.72896,3.727,5.8948,
3469622,-43.60029,172.76357,2490932,5734287,2011,2,24,0,0,26.47981,3.497,11.6123,
3469623,-43.56931,172.81364,2494968,5737740,2011,2,24,0,2,15.00074,3.349,9.2102,
3469647,-43.64923,172.76372,2490959,5728850,2011,2,24,1,18,50.31076,3.673,5,
3469661,-43.55593,172.7444,2489369,5739212,2011,2,24,1,57,51.59371,3.245,6.0055,
3469663,-43.61598,172.70738,2486401,5732530,2011,2,24,2,0,.28437,3.072,13.3536,
3469667,-43.58869,172.63211,2480311,5735538,2011,2,24,2,9,24.01648,3.238,5.3129,
3469677,-43.55152,172.66223,2482727,5739678,2011,2,24,2,35,54.48413,3.653,4.049,
3469701,-43.55535,172.75508,2490232,5739279,2011,2,24,2,50,24.21652,3.356,10.0852,
3469702,-43.56224,172.75052,2489866,5738512,2011,2,24,2,54,29.63466,3.45,7.4845,
3469707,-43.57372,172.75246,2490026,5737237,2011,2,24,3,11,26.01857,3.203,9.4584,
3469750,-43.57214,172.66345,2482835,5737388,2011,2,24,5,30,52.00736,3.062,6.9914,
3469757,-43.57769,172.62379,2479634,5736757,2011,2,24,5,51,31.99827,4.022,10.0496,
3469758,-43.5579,172.76385,2490941,5738997,2011,2,24,5,56,4.56822,3.452,5,
3469780,-43.62958,172.71544,2487057,5731021,2011,2,24,7,7,44.53075,3.648,9.251,
3469788,-43.5936,172.79227,2493248,5735037,2011,2,24,7,30,45.26241,3.011,14.8287,
3469798,-43.54593,172.75613,2490314,5740325,2011,2,24,7,56,25.51438,3.482,5.1736,
3469807,-43.5658,172.70372,2486086,5738104,2011,2,24,8,25,17.492,3.682,4.0094,
3469843,-43.56929,172.70422,2486128,5737717,2011,2,24,10,16,7.52827,3.158,4.4213,
3469855,-43.53344,172.77457,2491800,5741717,2011,2,24,10,47,59.89947,3.666,6.477,
3469862,-43.55389,172.76996,2491434,5739444,2011,2,24,11,15,4.24953,3.304,5,
3469868,-43.60933,172.61104,2478620,5733237,2011,2,24,11,35,50.81963,3.711,7.1963,
3469874,-43.61407,172.53262,2472292,5732678,2011,2,24,11,59,8.23043,3.18,5,
3469912,-43.56152,172.77504,2491847,5738598,2011,2,24,13,46,32.71812,3.091,6.3088,
3469962,-43.59543,172.58702,2476674,5734772,2011,2,24,16,6,51.39096,3.07,4.8956,
3469964,-43.59043,172.69231,2485174,5735364,2011,2,24,16,17,43.54793,3.412,9.0062,
3469968,-43.56746,172.68546,2484611,5737914,2011,2,24,16,27,35.10435,3.84,2.6391,
3470025,-43.5479,172.71817,2487247,5740097,2011,2,24,19,24,41.02168,3.085,9.5104,
3470033,-43.55611,172.80148,2493982,5739204,2011,2,24,19,46,15.00181,3.383,5.5006,
3470035,-43.55905,172.76115,2490724,5738869,2011,2,24,19,51,22.90603,3.401,7.9383,
3470049,-43.57381,172.78329,2492517,5737234,2011,2,24,20,34,57.68239,3.685,4.8508,
3470064,-43.571,172.65862,2482444,5737513,2011,2,24,21,5,47.95833,3.101,5,
3470090,-43.59395,172.57364,2475592,5734931,2011,2,24,22,15,50.3624,3.096,5,
3470130,-43.57999,172.57742,2475890,5736484,2011,2,25,0,13,6.41718,3.056,2,
3470132,-43.54979,172.7863,2492753,5739903,2011,2,25,0,20,1.65841,3.171,5,
3470172,-43.56591,172.80586,2494338,5738116,2011,2,25,2,7,10.20431,3.613,12,
3470189,-43.55542,172.7643,2490977,5739273,2011,2,25,2,58,32.86255,3.156,5,
3470222,-43.57896,172.63211,2480307,5736619,2011,2,25,4,40,11.06544,4.651,6.7636,
3470224,-43.5473,172.77081,2491501,5740177,2011,2,25,4,46,8.98512,3.448,5,
3470234,-43.58723,172.605,2478121,5735690,2011,2,25,5,18,33.70532,3.332,5,
3470236,-43.59425,172.65471,2482139,5734928,2011,2,25,5,23,27.95993,3.135,6.7234,
3491423,-43.56916,172.69487,2485372,5737728,2011,2,25,5,42,52.91513,3.08,8.1919,
3470254,-43.61646,172.66548,2483019,5732464,2011,2,25,6,14,49.36238,4.289,10.0252,
3470295,-43.5862,172.58745,2476703,5735798,2011,2,25,8,35,44.88278,3.372,5,
3470303,-43.5929,172.56624,2474994,5735045,2011,2,25,8,59,55.41924,3.2,6.0616,
3491450,-43.58627,172.71745,2487203,5735834,2011,2,25,9,0,44.58519,3.087,5,
3470313,-43.60237,172.57811,2475958,5733998,2011,2,25,9,32,32.19329,3.136,5,
3470326,-43.60979,172.58809,2476768,5733177,2011,2,25,10,14,50.1373,3.157,5,
3470376,-43.59489,172.69185,2485139,5734869,2011,2,25,12,55,27.78286,3.442,10.6096,
3470403,-43.55503,172.72076,2487459,5739306,2011,2,25,14,30,56.27673,3.141,6.9865,
3470412,-43.59946,172.65793,2482402,5734350,2011,2,25,14,59,17.27179,3.041,6.7269,
3470418,-43.5656,172.73125,2488310,5738134,2011,2,25,15,19,42.16266,3.168,8.8991,
3470436,-43.5376,172.68797,2484802,5741233,2011,2,25,16,15,45.65148,3.001,9.2987,
3470448,-43.59253,172.54219,2473052,5735076,2011,2,25,16,49,37.26918,3.804,8.6136,
3470469,-43.58253,172.59789,2477545,5736210,2011,2,25,17,52,28.4511,4.111,8.6838,
3470490,-43.57821,172.74544,2489461,5736736,2011,2,25,19,0,55.20465,3.055,6.2201,
3470501,-43.57665,172.56174,2474621,5736849,2011,2,25,19,33,30.22858,3.226,5,
3470512,-43.60789,172.58928,2476863,5733389,2011,2,25,19,59,51.47916,3.034,5,
3470519,-43.5781,172.64996,2481748,5736721,2011,2,25,20,23,34.00105,3.571,4.7608,
3470559,-43.56957,172.64493,2481338,5737667,2011,2,25,22,38,8.73579,3.271,5.8119,
3470570,-43.1801,172.00948,2429492,5780521,2011,2,25,23,18,56.90167,3.143,9.2593,
3470602,-43.59668,172.64299,2481194,5734654,2011,2,26,1,7,15.21312,3.532,3.9914,
3470615,-43.5943,172.6227,2479554,5734911,2011,2,26,1,50,5.65531,3.21,3.4085,
3470629,-43.54502,172.73767,2488822,5740422,2011,2,26,2,33,50.1123,3.304,9.7018,
3470635,-43.54472,172.70531,2486206,5740447,2011,2,26,2,51,42.50883,3.062,6.8653,
3470654,-43.50242,172.74309,2489245,5745157,2011,2,26,3,45,43.53773,3.178,17.3551,
3470660,-43.57635,172.60022,2477729,5736897,2011,2,26,4,8,4.37236,3.135,4.1476,
3470666,-43.58745,172.60175,2477859,5735665,2011,2,26,4,24,13.87488,3.006,3.949,
